% Access-log corpus for adaptive decryption control.
% Natural encoding: categorical attributes kept nominal, counts numeric.
% Class attribute is risk_level: 0=LOW, 1=MEDIUM, 2=HIGH.
@relation access_logs_train

@attribute user_role {customer,moderator,admin}
@attribute resource_sensitivity {LOW,MEDIUM,HIGH}
@attribute is_office_hours {0,1}
@attribute record_owner_match {0,1}
@attribute recent_request_count numeric
@attribute failed_attempt_count numeric
@attribute risk_level {0,1,2}

@data
customer,HIGH,1,1,4,0,0
moderator,MEDIUM,1,0,4,0,0
customer,MEDIUM,1,1,2,1,0
customer,LOW,1,1,6,0,0
moderator,LOW,1,0,3,0,0
customer,LOW,1,1,2,0,0
customer,LOW,1,1,8,0,0
customer,LOW,1,1,3,0,0
customer,MEDIUM,1,1,3,0,0
moderator,MEDIUM,0,0,3,0,1
customer,MEDIUM,0,1,8,0,0
customer,MEDIUM,1,0,8,0,2
customer,LOW,1,1,4,0,0
admin,LOW,1,0,3,0,0
moderator,LOW,1,1,4,1,0
customer,MEDIUM,1,1,4,0,0
moderator,MEDIUM,1,0,5,0,0
customer,LOW,0,1,7,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,1,9,0,1
customer,LOW,1,1,3,0,0
customer,LOW,1,1,0,3,0
customer,LOW,1,1,9,0,1
customer,MEDIUM,1,1,0,0,0
customer,MEDIUM,1,1,4,0,0
customer,HIGH,1,1,2,1,0
customer,LOW,1,1,7,0,0
customer,MEDIUM,1,1,5,0,0
customer,LOW,1,1,4,0,0
moderator,MEDIUM,1,0,3,0,0
customer,MEDIUM,1,1,7,0,0
customer,MEDIUM,0,1,6,0,0
admin,MEDIUM,1,0,7,0,0
customer,LOW,1,1,4,0,0
customer,LOW,0,1,3,3,0
moderator,LOW,1,0,5,0,0
customer,LOW,1,1,2,0,0
customer,LOW,0,1,7,0,0
moderator,LOW,1,0,5,0,0
customer,MEDIUM,1,1,7,0,0
customer,LOW,1,1,2,2,0
moderator,LOW,0,0,7,0,0
admin,MEDIUM,0,0,9,0,0
customer,LOW,0,1,4,0,0
customer,LOW,1,1,6,0,0
customer,LOW,1,1,7,0,1
customer,MEDIUM,1,1,5,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,3,0,0
moderator,LOW,1,0,3,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,1,3,3,0
customer,LOW,0,1,2,0,0
moderator,MEDIUM,0,1,2,0,1
customer,LOW,1,1,5,0,0
customer,HIGH,1,1,5,0,0
customer,LOW,0,1,7,0,0
customer,HIGH,1,1,6,0,0
moderator,LOW,1,0,3,0,1
customer,LOW,1,1,2,1,0
customer,MEDIUM,1,1,1,2,0
customer,LOW,1,1,6,0,0
customer,LOW,1,1,3,0,0
admin,LOW,1,0,1,0,0
customer,HIGH,1,1,2,0,0
customer,LOW,1,1,0,0,0
customer,MEDIUM,1,1,3,0,0
customer,HIGH,1,1,3,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,1,1,1,0,0
admin,HIGH,1,1,4,0,0
moderator,LOW,1,0,0,2,0
customer,LOW,1,1,25,0,2
moderator,LOW,1,0,7,0,0
customer,LOW,1,1,2,0,0
customer,MEDIUM,1,1,2,0,0
moderator,LOW,1,1,5,0,0
customer,MEDIUM,1,1,7,2,0
customer,LOW,1,1,6,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,1,9,0,1
customer,LOW,1,1,4,5,2
customer,LOW,1,1,5,7,2
customer,LOW,1,1,4,0,0
customer,LOW,1,1,6,0,0
moderator,LOW,1,0,5,0,0
admin,MEDIUM,1,0,25,0,1
customer,LOW,0,1,4,0,0
customer,LOW,1,1,2,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,2,0,0
customer,LOW,1,1,4,0,0
moderator,MEDIUM,1,1,7,0,0
moderator,HIGH,1,0,4,0,2
customer,HIGH,1,1,3,0,0
customer,LOW,1,1,6,0,0
customer,LOW,1,1,1,0,0
customer,MEDIUM,1,1,24,0,2
customer,LOW,0,1,5,0,0
customer,LOW,1,1,8,0,0
customer,LOW,1,1,3,0,0
admin,LOW,1,0,4,0,0
customer,MEDIUM,1,1,6,1,0
moderator,LOW,0,0,15,0,0
moderator,LOW,1,1,3,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,2,0,0
customer,MEDIUM,1,1,3,0,0
customer,LOW,1,1,2,0,0
moderator,LOW,1,0,2,4,0
moderator,MEDIUM,1,0,0,0,0
customer,HIGH,0,1,5,0,0
customer,LOW,1,1,8,0,0
customer,HIGH,1,1,4,0,0
moderator,LOW,1,0,4,7,2
customer,HIGH,1,1,4,0,0
moderator,MEDIUM,1,0,2,0,0
moderator,MEDIUM,0,0,5,0,1
customer,MEDIUM,1,1,3,3,0
customer,LOW,0,1,3,0,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,6,0,0
moderator,MEDIUM,1,0,4,0,0
customer,LOW,0,0,4,0,1
customer,MEDIUM,1,1,1,3,0
moderator,HIGH,1,0,5,0,2
customer,MEDIUM,1,1,0,0,0
moderator,LOW,1,0,4,4,0
customer,MEDIUM,1,1,3,0,0
moderator,LOW,1,0,2,0,0
moderator,LOW,1,0,2,0,0
customer,MEDIUM,1,1,3,0,0
customer,HIGH,1,1,8,0,0
customer,LOW,1,1,7,0,0
customer,MEDIUM,1,1,3,0,0
moderator,MEDIUM,1,0,5,2,0
moderator,MEDIUM,1,1,64,2,1
customer,HIGH,1,1,2,0,0
customer,HIGH,1,1,4,0,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,7,0,0
customer,MEDIUM,1,1,4,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,7,0,0
customer,MEDIUM,1,1,4,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,3,4,0
customer,LOW,1,1,6,0,2
customer,LOW,0,1,0,0,0
customer,MEDIUM,0,1,3,0,0
customer,MEDIUM,1,1,3,0,0
moderator,LOW,1,0,5,0,0
customer,LOW,1,1,3,0,0
moderator,LOW,1,0,3,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,6,0,0
customer,MEDIUM,1,1,4,0,0
moderator,LOW,1,0,5,0,0
customer,HIGH,1,1,5,0,0
customer,LOW,1,1,1,0,0
moderator,LOW,0,1,5,0,0
moderator,MEDIUM,0,1,2,0,1
moderator,MEDIUM,1,0,4,0,0
customer,LOW,1,1,62,0,2
customer,MEDIUM,1,1,1,0,0
moderator,HIGH,0,0,4,3,2
customer,LOW,0,1,7,0,0
customer,LOW,1,1,4,0,0
customer,HIGH,1,1,2,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,1,1,6,0,0
customer,LOW,1,0,8,0,1
customer,MEDIUM,1,1,1,0,0
moderator,LOW,1,0,4,0,0
customer,LOW,1,1,4,0,0
moderator,MEDIUM,1,0,8,1,0
customer,LOW,1,1,6,0,0
moderator,HIGH,1,0,8,0,2
customer,LOW,1,1,4,0,0
customer,MEDIUM,1,1,5,0,0
admin,MEDIUM,1,0,4,0,0
moderator,LOW,1,0,7,0,0
customer,LOW,1,1,5,0,0
moderator,MEDIUM,1,0,5,0,0
customer,LOW,1,1,5,1,0
customer,MEDIUM,0,1,1,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,0,4,1,2
customer,LOW,1,1,38,0,2
customer,MEDIUM,1,1,3,0,0
customer,LOW,1,1,6,0,0
customer,LOW,1,1,3,0,0
moderator,HIGH,1,0,3,0,2
customer,MEDIUM,0,1,6,0,0
customer,MEDIUM,1,1,5,0,0
moderator,LOW,0,0,2,0,0
customer,MEDIUM,1,1,8,0,0
customer,MEDIUM,1,1,6,0,1
moderator,LOW,0,0,5,0,0
customer,LOW,1,1,7,0,0
customer,LOW,1,1,5,1,0
customer,HIGH,0,1,4,0,0
customer,MEDIUM,1,1,5,0,0
customer,HIGH,0,1,4,2,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,4,0,0
moderator,LOW,0,0,5,0,0
customer,LOW,1,1,2,0,0
customer,MEDIUM,1,1,2,0,0
customer,LOW,0,1,4,0,0
customer,LOW,1,1,2,0,0
customer,MEDIUM,1,1,2,0,0
moderator,MEDIUM,0,0,7,0,1
customer,LOW,1,1,1,0,0
customer,LOW,1,1,3,0,0
customer,HIGH,1,1,2,0,0
customer,LOW,1,1,4,0,0
customer,LOW,0,1,4,0,0
customer,HIGH,0,1,6,0,0
customer,MEDIUM,0,1,7,0,0
customer,MEDIUM,1,1,6,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,1,0,3,0,2
customer,HIGH,1,1,5,3,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,3,0,0
moderator,LOW,1,0,1,0,0
moderator,LOW,0,0,2,0,0
customer,LOW,1,1,3,0,0
customer,MEDIUM,1,1,3,0,0
moderator,LOW,1,0,1,0,0
customer,LOW,1,1,8,0,0
customer,HIGH,1,1,6,2,0
customer,HIGH,1,1,5,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,7,0,0
moderator,LOW,1,0,6,0,0
customer,LOW,1,1,5,0,0
customer,HIGH,1,1,5,0,0
customer,LOW,0,1,4,0,1
customer,LOW,1,1,3,0,0
customer,LOW,1,1,3,0,0
moderator,LOW,1,0,11,0,0
customer,MEDIUM,1,1,2,0,0
customer,LOW,1,1,4,5,2
moderator,LOW,1,0,1,0,0
customer,MEDIUM,1,1,4,0,0
admin,LOW,1,0,3,0,0
customer,HIGH,1,1,1,0,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,35,0,2
customer,MEDIUM,1,1,6,0,0
moderator,LOW,1,0,62,4,2
customer,HIGH,1,1,8,0,0
customer,LOW,0,1,4,0,0
customer,MEDIUM,1,1,5,0,0
customer,LOW,0,0,5,0,1
customer,MEDIUM,1,1,4,0,0
customer,LOW,0,1,4,0,0
customer,LOW,1,1,63,1,2
customer,MEDIUM,0,1,5,0,0
customer,MEDIUM,1,1,6,0,0
customer,HIGH,1,1,6,0,0
customer,LOW,1,1,6,2,0
customer,LOW,1,1,0,0,0
customer,LOW,1,1,4,0,0
moderator,MEDIUM,1,0,2,1,0
customer,LOW,1,1,6,0,0
customer,LOW,1,1,7,0,0
customer,HIGH,1,1,2,0,0
customer,MEDIUM,0,1,4,0,0
customer,LOW,1,1,6,0,0
customer,LOW,1,1,3,2,0
moderator,LOW,1,1,4,0,0
moderator,LOW,1,0,4,0,0
admin,LOW,1,0,3,0,0
customer,LOW,0,1,5,0,0
moderator,LOW,0,0,3,0,0
customer,MEDIUM,1,1,3,0,0
customer,MEDIUM,1,1,8,0,0
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,1,1,2,0,0
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,1,1,5,0,0
customer,HIGH,1,1,5,0,0
customer,MEDIUM,1,1,3,1,0
customer,LOW,1,1,6,0,0
customer,MEDIUM,1,1,4,0,0
customer,LOW,1,1,6,3,0
moderator,HIGH,1,0,4,0,2
moderator,LOW,1,1,4,0,0
customer,LOW,1,1,3,0,0
customer,LOW,0,1,8,0,0
customer,LOW,1,1,2,0,0
customer,LOW,1,1,40,0,2
customer,LOW,1,1,5,0,0
customer,LOW,0,1,5,0,0
customer,LOW,1,1,1,0,0
moderator,LOW,1,0,3,0,0
moderator,MEDIUM,1,0,3,0,1
customer,LOW,1,1,5,0,0
customer,LOW,1,1,2,0,0
customer,LOW,0,1,45,0,2
customer,LOW,1,1,4,0,0
moderator,LOW,1,0,7,0,0
customer,MEDIUM,1,1,5,1,0
customer,LOW,1,1,3,3,0
customer,LOW,1,1,7,0,0
customer,MEDIUM,1,1,37,1,2
customer,LOW,1,1,2,0,0
customer,LOW,1,1,3,0,0
moderator,LOW,1,0,9,0,0
customer,LOW,1,1,6,0,0
moderator,LOW,1,1,3,0,0
customer,LOW,1,1,4,0,0
admin,LOW,1,0,4,0,0
customer,MEDIUM,1,1,3,0,0
moderator,MEDIUM,1,0,31,0,2
moderator,LOW,1,0,5,0,0
customer,MEDIUM,1,1,1,0,0
customer,MEDIUM,0,1,7,0,0
moderator,LOW,1,0,10,5,2
customer,MEDIUM,0,1,4,0,0
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,1,1,3,0,0
customer,LOW,1,1,6,0,0
customer,MEDIUM,1,1,3,0,0
customer,MEDIUM,1,1,2,0,0
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,1,1,3,0,0
customer,LOW,1,1,1,0,0
customer,MEDIUM,1,1,6,0,0
moderator,MEDIUM,0,0,8,0,1
moderator,LOW,1,0,3,0,0
customer,LOW,1,1,4,0,0
customer,HIGH,1,1,5,0,0
customer,LOW,0,1,3,0,0
customer,MEDIUM,0,1,3,1,0
customer,LOW,1,1,1,0,0
customer,LOW,1,1,39,0,2
customer,MEDIUM,1,1,2,0,0
moderator,LOW,1,0,3,0,0
customer,LOW,1,1,5,0,0
moderator,LOW,0,0,4,0,0
moderator,LOW,1,1,11,3,0
customer,LOW,1,1,5,0,2
customer,LOW,1,1,6,0,0
moderator,LOW,1,0,4,0,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,3,0,0
customer,MEDIUM,1,1,2,0,0
customer,MEDIUM,1,1,5,0,0
customer,HIGH,0,1,57,0,2
customer,MEDIUM,1,1,2,0,0
customer,MEDIUM,1,1,6,0,0
customer,HIGH,1,1,3,0,0
customer,LOW,0,1,4,0,0
customer,HIGH,1,1,3,0,0
customer,LOW,1,1,0,0,0
customer,MEDIUM,1,1,4,0,0
customer,LOW,0,1,1,2,0
customer,LOW,1,1,55,0,2
customer,HIGH,1,1,3,0,0
admin,LOW,0,0,1,0,0
customer,LOW,1,1,4,1,0
moderator,LOW,0,0,0,0,0
moderator,LOW,1,0,3,0,0
admin,HIGH,0,0,3,0,0
customer,HIGH,1,1,5,0,0
customer,LOW,1,1,5,0,0
admin,MEDIUM,1,0,3,0,0
customer,LOW,0,1,4,0,0
moderator,LOW,1,0,5,0,0
moderator,LOW,1,0,4,2,0
customer,HIGH,1,1,1,0,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,1,1,31,2,2
customer,LOW,1,1,2,0,0
customer,LOW,0,1,3,0,0
customer,LOW,1,1,5,0,0
admin,MEDIUM,0,1,6,0,0
customer,LOW,1,1,28,0,2
customer,LOW,1,1,7,0,0
customer,MEDIUM,1,1,3,0,0
customer,LOW,1,1,19,0,2
customer,LOW,1,1,2,0,0
admin,HIGH,1,0,2,0,0
customer,MEDIUM,0,1,4,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,7,0,0
moderator,LOW,1,0,45,0,2
customer,HIGH,1,0,8,0,2
customer,LOW,1,1,1,0,0
customer,MEDIUM,1,1,3,0,0
customer,LOW,0,1,7,0,0
moderator,LOW,1,0,3,0,0
customer,LOW,1,1,2,0,0
customer,LOW,1,1,3,1,0
customer,LOW,1,1,21,0,2
customer,HIGH,1,1,6,0,0
customer,MEDIUM,1,1,2,0,0
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,0,1,7,0,0
moderator,LOW,1,0,3,0,0
admin,LOW,1,0,0,0,0
moderator,LOW,0,0,8,0,0
customer,MEDIUM,1,1,6,0,0
customer,LOW,1,1,5,1,0
customer,MEDIUM,1,1,1,0,0
customer,LOW,0,1,9,0,1
customer,MEDIUM,1,1,4,1,0
customer,LOW,0,1,5,0,0
customer,HIGH,1,1,4,5,2
customer,LOW,0,1,4,1,0
customer,MEDIUM,1,1,2,0,0
moderator,LOW,0,1,1,0,0
customer,HIGH,1,1,5,0,0
customer,MEDIUM,1,1,2,0,0
customer,LOW,1,1,3,3,0
customer,HIGH,1,1,3,0,0
moderator,HIGH,1,0,4,0,2
customer,LOW,1,1,6,2,0
moderator,LOW,1,0,4,0,0
customer,LOW,1,1,7,0,0
customer,LOW,1,1,3,0,0
customer,MEDIUM,1,1,2,0,0
customer,LOW,0,1,2,0,0
customer,LOW,1,1,4,0,0
moderator,MEDIUM,1,0,10,0,0
customer,MEDIUM,1,1,5,0,0
moderator,HIGH,1,0,0,0,2
customer,LOW,0,1,8,0,0
customer,MEDIUM,1,1,5,2,0
customer,HIGH,1,1,3,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,0,1,2,0,0
admin,LOW,1,0,3,0,0
customer,LOW,1,0,2,0,1
customer,LOW,1,1,3,0,0
moderator,LOW,1,0,4,0,0
moderator,LOW,1,1,6,0,0
customer,LOW,1,1,1,0,0
moderator,HIGH,0,0,2,0,2
admin,HIGH,1,0,4,1,0
customer,MEDIUM,1,1,6,0,0
customer,MEDIUM,1,1,7,0,0
customer,HIGH,1,1,5,0,0
moderator,HIGH,1,0,4,0,2
customer,LOW,1,1,5,0,0
moderator,LOW,0,1,4,0,0
customer,HIGH,1,1,6,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,0,1,2,0,0
customer,MEDIUM,1,1,4,0,0
customer,LOW,1,1,4,0,0
customer,HIGH,1,1,1,0,0
customer,HIGH,1,1,3,0,0
customer,LOW,1,1,6,0,0
customer,HIGH,1,1,2,0,0
customer,MEDIUM,0,1,4,0,0
customer,LOW,1,1,8,1,0
moderator,MEDIUM,1,0,3,0,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,0,0,0
moderator,LOW,0,0,2,0,0
admin,LOW,0,0,4,0,0
moderator,LOW,1,0,3,0,0
moderator,LOW,0,1,2,0,0
customer,LOW,1,1,4,0,0
customer,LOW,0,1,3,0,0
moderator,LOW,1,0,5,0,0
customer,LOW,1,1,4,2,0
customer,LOW,1,0,6,0,1
moderator,LOW,1,0,4,0,0
customer,LOW,0,1,3,0,0
customer,LOW,0,1,2,2,0
customer,MEDIUM,1,1,59,0,2
customer,MEDIUM,1,1,2,0,0
customer,LOW,1,1,5,0,0
customer,LOW,0,1,1,0,0
customer,LOW,1,1,5,0,0
moderator,MEDIUM,0,0,4,0,1
customer,LOW,1,1,4,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,0,1,8,0,0
customer,LOW,1,1,3,0,0
moderator,MEDIUM,1,0,1,2,0
customer,LOW,1,0,0,5,2
customer,MEDIUM,0,1,5,0,0
customer,LOW,1,1,39,0,2
customer,LOW,1,1,6,1,0
moderator,LOW,1,0,2,0,0
customer,HIGH,1,1,4,1,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,36,0,2
customer,LOW,1,1,1,0,0
customer,LOW,1,1,7,0,0
customer,LOW,1,1,5,0,0
moderator,LOW,1,0,4,0,0
moderator,LOW,1,0,5,2,0
admin,LOW,1,0,3,0,0
customer,HIGH,1,1,3,0,0
customer,LOW,0,1,4,8,2
customer,LOW,0,1,2,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,1,4,0,0
customer,HIGH,1,1,6,0,0
customer,LOW,0,1,4,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,5,0,0
moderator,LOW,1,1,2,0,0
moderator,MEDIUM,1,0,3,0,0
customer,LOW,1,1,2,3,0
admin,LOW,1,0,4,0,0
customer,MEDIUM,0,1,4,0,0
customer,LOW,1,1,9,0,1
moderator,LOW,1,0,5,0,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,5,0,0
moderator,LOW,1,0,3,0,0
customer,MEDIUM,1,1,3,0,0
customer,LOW,0,1,48,0,2
customer,LOW,1,1,4,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,0,1,0,0,0
moderator,MEDIUM,1,0,7,0,0
moderator,LOW,0,0,1,0,0
customer,LOW,1,1,3,0,0
customer,LOW,0,1,5,0,0
customer,MEDIUM,0,1,4,4,0
moderator,MEDIUM,1,0,8,0,0
customer,LOW,0,1,1,4,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,3,0,0
moderator,LOW,0,0,7,0,0
moderator,HIGH,1,0,6,1,2
customer,LOW,1,1,1,0,0
customer,MEDIUM,0,1,2,0,0
customer,LOW,1,1,3,2,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,4,0,0
customer,LOW,0,1,3,0,0
customer,LOW,1,1,3,0,0
customer,MEDIUM,1,0,2,0,2
customer,MEDIUM,0,1,4,0,0
moderator,LOW,1,0,9,1,0
moderator,MEDIUM,1,0,5,0,0
moderator,LOW,1,0,4,0,0
customer,HIGH,1,1,10,0,1
customer,LOW,1,1,5,0,0
customer,LOW,0,1,3,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,1,0,2,0,2
customer,MEDIUM,1,1,4,0,0
admin,LOW,1,0,2,2,0
customer,MEDIUM,1,1,8,0,0
customer,LOW,1,1,29,0,2
customer,LOW,1,1,3,0,0
customer,MEDIUM,1,1,57,0,2
customer,MEDIUM,0,1,5,0,0
moderator,MEDIUM,1,0,6,0,0
customer,LOW,1,1,5,0,0
customer,LOW,0,1,3,0,0
moderator,LOW,1,0,3,0,0
moderator,LOW,1,0,3,0,0
customer,MEDIUM,1,1,3,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,1,2,0,0
customer,HIGH,0,1,3,0,0
customer,LOW,1,1,2,0,0
customer,MEDIUM,1,1,4,3,0
customer,LOW,0,1,1,0,0
customer,LOW,0,1,3,0,0
customer,LOW,0,1,2,0,0
customer,HIGH,1,1,2,0,0
customer,LOW,1,1,6,0,0
customer,LOW,1,1,4,0,0
customer,LOW,0,1,7,0,0
moderator,LOW,1,0,6,0,0
customer,LOW,1,1,3,0,0
customer,HIGH,1,1,3,0,0
customer,HIGH,1,1,4,0,0
customer,HIGH,0,1,7,0,0
moderator,HIGH,1,0,6,6,2
moderator,LOW,1,0,2,0,0
moderator,MEDIUM,1,0,4,0,0
customer,LOW,1,1,5,2,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,3,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,1,1,5,0,0
customer,LOW,1,1,5,0,0
moderator,LOW,0,0,6,0,0
customer,LOW,1,1,4,0,0
customer,MEDIUM,1,1,5,0,1
customer,LOW,1,1,5,0,0
moderator,LOW,1,0,3,0,0
moderator,MEDIUM,1,0,3,0,0
customer,MEDIUM,1,1,6,0,0
moderator,LOW,1,0,2,1,0
admin,MEDIUM,1,0,5,0,0
customer,LOW,0,1,1,0,0
admin,LOW,1,0,2,0,0
admin,MEDIUM,1,1,2,0,0
customer,MEDIUM,0,1,31,0,2
moderator,MEDIUM,1,0,8,0,0
customer,LOW,1,1,38,0,2
customer,MEDIUM,1,1,1,0,0
customer,LOW,1,1,4,0,0
customer,MEDIUM,1,1,6,0,0
customer,LOW,1,1,6,0,0
customer,MEDIUM,1,1,3,1,0
customer,HIGH,1,1,6,0,0
customer,MEDIUM,0,1,3,0,0
moderator,LOW,0,0,4,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,0,1,6,0,0
customer,LOW,1,1,36,0,2
moderator,LOW,1,0,4,0,0
moderator,MEDIUM,1,0,4,7,2
customer,MEDIUM,1,1,4,0,0
customer,HIGH,1,1,26,1,2
customer,MEDIUM,1,1,2,0,0
customer,LOW,0,1,5,0,0
customer,LOW,1,1,2,0,0
moderator,LOW,1,0,3,0,0
customer,MEDIUM,1,1,3,0,0
customer,LOW,1,1,4,0,0
customer,LOW,1,1,6,0,0
moderator,MEDIUM,1,0,4,0,1
customer,MEDIUM,1,1,8,0,0
customer,HIGH,1,0,0,1,2
moderator,LOW,0,0,2,3,0
customer,MEDIUM,1,1,33,0,2
customer,LOW,0,1,8,0,0
customer,MEDIUM,1,1,7,0,0
customer,LOW,1,1,7,0,0
customer,MEDIUM,1,1,9,0,1
customer,LOW,1,1,1,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,8,0,0
customer,MEDIUM,1,1,9,1,1
customer,LOW,1,1,5,0,0
moderator,LOW,1,0,6,0,0
customer,LOW,1,1,3,0,0
customer,MEDIUM,0,1,3,0,0
admin,LOW,1,0,0,0,0
customer,LOW,1,1,2,0,0
customer,HIGH,1,1,6,0,0
customer,LOW,0,1,6,0,0
moderator,LOW,0,0,1,0,0
customer,MEDIUM,1,1,3,0,0
customer,MEDIUM,0,1,4,0,0
customer,LOW,1,1,2,0,0
customer,MEDIUM,0,1,4,1,0
moderator,MEDIUM,1,1,4,0,0
customer,MEDIUM,1,1,5,0,0
customer,HIGH,1,1,0,0,0
admin,MEDIUM,1,0,3,0,0
customer,MEDIUM,1,1,7,0,0
moderator,MEDIUM,0,0,7,0,1
moderator,LOW,1,1,5,2,0
customer,MEDIUM,1,1,3,0,0
moderator,MEDIUM,1,0,4,0,0
customer,MEDIUM,1,1,2,0,0
customer,LOW,1,1,59,6,2
customer,LOW,0,1,3,0,0
customer,HIGH,1,1,6,0,0
moderator,LOW,1,0,5,0,0
customer,HIGH,1,1,4,0,0
customer,MEDIUM,0,1,6,0,0
moderator,LOW,1,0,3,0,0
customer,MEDIUM,1,1,0,1,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,1,5,0,0
customer,HIGH,1,1,4,0,0
customer,MEDIUM,1,1,3,0,0
customer,LOW,0,1,5,0,0
customer,LOW,1,1,1,1,0
customer,LOW,1,1,3,0,0
customer,MEDIUM,0,1,2,0,0
customer,MEDIUM,0,1,5,2,0
moderator,LOW,1,1,7,0,0
customer,LOW,1,1,3,0,0
customer,LOW,1,1,0,0,0
moderator,LOW,0,0,5,0,0
customer,LOW,0,1,3,1,0
customer,LOW,1,1,2,0,0
customer,LOW,1,1,2,0,0
customer,LOW,0,1,5,0,0
customer,MEDIUM,1,1,27,0,2
customer,LOW,1,1,3,0,0
customer,LOW,1,1,3,0,0
moderator,LOW,1,0,32,0,2
customer,LOW,1,1,6,0,0
customer,MEDIUM,1,1,4,0,0
moderator,LOW,0,0,5,0,0
customer,MEDIUM,1,1,5,0,0
customer,LOW,1,1,5,0,0
customer,LOW,1,1,5,5,2
customer,LOW,1,1,4,0,0
customer,LOW,1,1,5,0,0
customer,MEDIUM,1,1,5,0,0
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,1,1,31,0,2
customer,HIGH,0,1,2,0,0
moderator,LOW,1,0,2,0,0
customer,LOW,1,1,5,2,0
customer,MEDIUM,1,1,7,0,0
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,1,1,20,0,2
customer,LOW,0,1,5,0,0
customer,HIGH,1,1,1,0,0
customer,MEDIUM,0,1,9,0,1
customer,LOW,0,0,7,0,1
moderator,MEDIUM,0,0,7,0,1
customer,MEDIUM,1,1,4,0,0
customer,MEDIUM,1,1,4,0,0
customer,LOW,1,0,4,0,1
customer,MEDIUM,1,1,6,0,0
moderator,LOW,1,0,6,0,0
customer,LOW,1,1,51,0,2
customer,MEDIUM,1,0,3,0,2
customer,HIGH,1,1,4,0,0
customer,LOW,1,1,3,0,0
admin,LOW,0,0,4,0,0
customer,LOW,0,1,3,0,0
moderator,LOW,1,0,5,0,0
customer,HIGH,1,1,6,0,0
moderator,LOW,0,1,10,0,0
customer,HIGH,1,1,4,0,0
customer,LOW,1,0,1,0,1
admin,MEDIUM,1,0,4,0,0
customer,HIGH,1,1,8,0,1
moderator,LOW,1,0,52,0,2
customer,LOW,1,0,3,0,1
customer,MEDIUM,1,1,2,0,0
customer,LOW,1,1,9,0,1
customer,HIGH,1,1,2,0,0
customer,LOW,0,1,1,0,0
